user_id,edad,sexo,estado_civil,numero_hijos,empleo_formal,ingreso_mensual,linea_credito,credito_utilizado,frecuencia_ahorro,monto_promedio_ahorro,perfil_financiero
2231,20,F,Casado,2,1,79457,30000,17175,Baja,2383.71,En observacion
2232,36,F,Divorciado,2,1,72331,30000,11145,Media,7233.1,En observacion
2233,42,M,Casado,3,1,49115,120000,83458,Baja,1473.45,En riesgo
2234,53,F,Soltero,0,0,73021,15000,8085,Media,7302.1,En observacion
2235,49,M,Unión libre,4,0,60826,30000,17373,Alta,13381.72,En observacion
2236,22,M,Unión libre,4,1,13614,120000,24847,Baja,408.42,En observacion
2237,39,M,Unión libre,4,1,54415,80000,74809,Baja,1632.45,En riesgo
2238,43,F,Soltero,3,1,13400,120000,117694,Media,1340.0,En riesgo
2239,23,M,Casado,2,1,72878,50000,37883,Alta,16033.16,En riesgo
2240,46,F,Soltero,2,1,9828,120000,90991,Media,982.8,En riesgo
2241,70,F,Soltero,3,1,20595,15000,3065,Baja,617.85,En observacion
2242,60,M,Divorciado,3,0,28063,30000,3485,Baja,841.89,En observacion
2243,53,F,Soltero,2,1,14156,80000,26356,Media,1415.6,En observacion
2244,38,M,Casado,4,0,67851,120000,52001,Media,6785.1,En observacion
2245,67,M,Soltero,3,0,43181,80000,58747,Alta,9499.82,En riesgo
2246,25,F,Casado,4,1,75856,50000,21096,Baja,2275.68,En observacion
2247,55,M,Casado,2,1,65513,15000,10710,Media,6551.3,En riesgo
2248,29,F,Soltero,3,0,36448,80000,56531,Media,3644.8,En riesgo
2249,52,F,Unión libre,1,0,74503,120000,65943,Media,7450.3,En observacion
2250,24,F,Divorciado,3,1,53167,15000,11165,Media,5316.7,En riesgo
2251,43,F,Soltero,2,0,73891,50000,28555,Baja,2216.73,En observacion
2252,38,F,Soltero,4,0,70799,120000,26481,Alta,15575.78,Saludable
2253,24,F,Unión libre,4,0,74959,15000,13260,Alta,16490.98,En riesgo
2254,65,M,Soltero,4,1,22109,15000,977,Alta,4863.98,Saludable
2255,24,F,Unión libre,1,0,51941,50000,45075,Baja,1558.23,En riesgo
2256,63,M,Casado,1,1,27998,50000,3646,Alta,6159.56,Saludable
2257,64,M,Casado,0,0,66409,50000,38936,Alta,14609.98,En riesgo
2258,55,M,Unión libre,3,1,19392,120000,99013,Media,1939.2,En riesgo
2259,31,F,Soltero,2,0,61593,15000,14566,Alta,13550.46,En riesgo
2260,26,F,Unión libre,2,1,10315,50000,7238,Alta,2269.3,Saludable
2261,42,F,Divorciado,2,0,35180,30000,22868,Media,3518.0,En riesgo
2262,29,M,Casado,0,1,49360,50000,36612,Media,4936.0,En riesgo
2263,33,M,Casado,4,1,9040,50000,5431,Media,904.0,En observacion
2264,70,F,Casado,3,0,31682,120000,2761,Baja,950.46,En observacion
2265,18,F,Soltero,4,0,10613,15000,14982,Media,1061.3,En riesgo
2266,36,M,Unión libre,4,1,10354,30000,2777,Media,1035.4,En observacion
2267,44,F,Casado,1,1,17079,50000,2897,Media,1707.9,En observacion
2268,68,M,Casado,1,0,69616,30000,28954,Media,6961.6,En riesgo
2269,44,F,Soltero,0,1,12497,80000,16643,Media,1249.7,En observacion
2270,40,F,Casado,3,0,9384,15000,8465,Media,938.4,En observacion
2271,58,M,Soltero,3,0,70641,30000,24162,Baja,2119.23,En riesgo
2272,31,M,Unión libre,0,0,9178,80000,71809,Media,917.8,En riesgo
2273,32,M,Divorciado,0,1,13660,30000,19129,Media,1366.0,En riesgo
2274,53,M,Soltero,0,1,25615,80000,3233,Baja,768.45,En observacion
2275,64,M,Casado,4,1,39197,15000,2174,Baja,1175.91,En observacion
2276,48,M,Casado,0,0,47184,120000,933,Media,4718.4,En observacion
2277,59,F,Casado,0,0,8278,30000,15134,Baja,248.34,En observacion
2278,29,M,Unión libre,2,0,8726,30000,4804,Media,872.6,En observacion
2279,59,M,Casado,2,1,76957,50000,3222,Baja,2308.71,En observacion
2280,33,F,Divorciado,0,1,47599,15000,8045,Baja,1427.97,En observacion
2281,34,M,Unión libre,4,0,60956,15000,6448,Baja,1828.68,En observacion
2282,25,F,Soltero,1,0,56761,50000,29041,Media,5676.1,En observacion
2283,48,F,Unión libre,1,1,27039,15000,11320,Alta,5948.58,En riesgo
2284,39,F,Unión libre,2,1,36009,15000,9632,Baja,1080.27,En riesgo
2285,38,F,Soltero,2,0,54887,30000,7383,Media,5488.7,En observacion
2286,63,M,Divorciado,0,1,12293,30000,23298,Alta,2704.46,En riesgo
2287,58,F,Casado,4,1,20716,50000,4318,Media,2071.6,En observacion
2288,24,F,Divorciado,3,1,26602,30000,12236,Media,2660.2,En observacion
2289,62,F,Divorciado,2,0,16892,15000,13165,Baja,506.76,En riesgo
2290,25,M,Divorciado,3,0,45361,50000,40168,Alta,9979.42,En riesgo
2291,34,M,Casado,3,1,39786,50000,26662,Baja,1193.58,En observacion
2292,27,M,Divorciado,3,1,43563,120000,7981,Media,4356.3,En observacion
2293,61,F,Divorciado,3,0,38364,30000,749,Baja,1150.92,En observacion
2294,56,F,Divorciado,0,0,16052,50000,48942,Media,1605.2,En riesgo
2295,41,F,Casado,0,0,70335,50000,5648,Baja,2110.05,En observacion
2296,29,F,Divorciado,4,1,21897,80000,5716,Media,2189.7,En observacion
2297,22,F,Casado,2,0,56899,120000,39573,Media,5689.9,En observacion
2298,60,M,Divorciado,4,1,59434,120000,106132,Baja,1783.02,En riesgo
2299,67,M,Unión libre,2,0,60302,80000,46710,Media,6030.2,En observacion
2300,41,F,Casado,0,1,40030,30000,24287,Media,4003.0,En riesgo
2301,66,M,Soltero,4,0,50162,50000,12647,Media,5016.2,En observacion
2302,24,M,Divorciado,1,0,17209,80000,74508,Media,1720.9,En riesgo
2303,49,M,Divorciado,1,0,56297,80000,59130,Baja,1688.91,En riesgo
2304,53,M,Casado,3,1,54742,120000,83746,Media,5474.2,En riesgo
2305,56,M,Unión libre,0,0,56788,30000,345,Media,5678.8,En observacion
2306,66,M,Casado,2,0,12516,15000,4695,Alta,2753.52,En observacion
2307,49,M,Casado,3,0,59916,120000,60169,Alta,13181.52,En observacion
2308,66,M,Unión libre,3,1,69619,30000,4918,Media,6961.9,En observacion
2309,18,F,Soltero,0,0,44551,50000,7360,Alta,9801.22,Saludable
2310,70,M,Casado,0,1,17699,80000,26810,Media,1769.9,En observacion
2311,60,F,Divorciado,1,1,18208,80000,5163,Media,1820.8,En observacion
2312,55,M,Divorciado,4,1,40951,120000,39346,Baja,1228.53,En observacion
2313,48,F,Divorciado,3,0,38427,80000,37439,Media,3842.7,En observacion
2314,58,F,Soltero,0,0,43275,50000,14340,Alta,9520.5,Saludable
2315,35,M,Divorciado,1,0,20956,50000,16897,Media,2095.6,En observacion
2316,62,F,Divorciado,4,0,76310,120000,42370,Alta,16788.2,En observacion
2317,29,M,Soltero,0,0,31319,120000,86330,Baja,939.57,En riesgo
2318,23,M,Unión libre,1,1,12895,120000,4632,Alta,2836.9,Saludable
2319,45,M,Soltero,0,1,37049,30000,6963,Baja,1111.47,En observacion
2320,28,M,Divorciado,4,0,55464,80000,3361,Alta,12202.08,Saludable
2321,69,M,Divorciado,1,1,20456,80000,42701,Baja,613.68,En observacion
2322,34,M,Soltero,3,0,22207,15000,643,Baja,666.21,En observacion
2323,67,M,Unión libre,1,1,79341,15000,9936,Baja,2380.23,En riesgo
2324,57,F,Casado,0,0,12743,15000,13890,Media,1274.3,En riesgo
2325,26,F,Casado,0,1,19314,15000,10364,Alta,4249.08,En riesgo
2326,29,F,Divorciado,4,0,70399,30000,29099,Media,7039.9,En riesgo
2327,28,F,Divorciado,0,1,16237,80000,36394,Alta,3572.14,En observacion
2328,46,F,Unión libre,2,0,21203,15000,4079,Media,2120.3,En observacion
2329,46,M,Casado,4,1,53376,120000,60907,Baja,1601.28,En observacion
2330,58,M,Soltero,2,1,16691,120000,74909,Alta,3672.02,En riesgo
2331,29,F,Divorciado,2,0,45442,15000,12278,Alta,9997.24,En riesgo
2332,54,M,Unión libre,2,0,55873,30000,914,Media,5587.3,En observacion
2333,66,F,Divorciado,0,0,10246,50000,31377,Baja,307.38,En riesgo
2334,68,M,Divorciado,1,0,64774,15000,5779,Baja,1943.22,En observacion
2335,28,F,Casado,2,1,21638,120000,59486,Baja,649.14,En observacion
2336,38,M,Unión libre,4,1,51836,15000,12914,Baja,1555.08,En riesgo
2337,31,F,Divorciado,0,1,47063,50000,14161,Media,4706.3,En observacion
2338,52,F,Soltero,1,1,77171,80000,13391,Alta,16977.62,Saludable
2339,62,F,Soltero,4,0,33171,50000,42199,Media,3317.1,En riesgo
2340,66,M,Casado,3,0,62884,30000,24152,Alta,13834.48,En riesgo
2341,35,M,Soltero,2,1,63094,50000,2171,Media,6309.4,En observacion
2342,57,F,Soltero,0,0,75964,30000,22019,Baja,2278.92,En riesgo
2343,51,F,Casado,0,0,68891,80000,23098,Baja,2066.73,En observacion
2344,58,F,Unión libre,2,1,17817,120000,30675,Media,1781.7,En observacion
2345,47,M,Casado,0,0,37081,120000,109090,Media,3708.1,En riesgo
2346,57,F,Casado,0,1,29463,15000,1366,Media,2946.3,En observacion
2347,20,M,Soltero,1,1,34916,30000,14724,Alta,7681.52,En observacion
2348,23,F,Casado,2,0,15241,30000,4436,Media,1524.1,En observacion
2349,21,F,Divorciado,2,0,38606,15000,3911,Alta,8493.32,Saludable
2350,40,M,Unión libre,3,1,77846,120000,101910,Alta,17126.12,En riesgo
2351,29,F,Soltero,1,0,49743,15000,12442,Media,4974.3,En riesgo
2352,63,M,Casado,0,0,41592,50000,29686,Media,4159.2,En observacion
2353,33,M,Divorciado,2,1,14421,80000,49077,Media,1442.1,En riesgo
2354,49,M,Soltero,1,1,75219,30000,29158,Alta,16548.18,En riesgo
2355,61,F,Soltero,3,1,72304,30000,9175,Media,7230.4,En observacion
2356,63,M,Casado,3,0,17060,80000,13086,Baja,511.8,En observacion
2357,56,M,Soltero,2,1,38133,120000,59326,Media,3813.3,En observacion
2358,61,M,Casado,2,0,68628,15000,10437,Media,6862.8,En riesgo
2359,26,M,Soltero,3,1,11356,120000,16130,Media,1135.6,En observacion
2360,53,M,Soltero,1,0,75590,80000,52510,Baja,2267.7,En riesgo
2361,34,F,Soltero,1,0,55929,30000,10008,Baja,1677.87,En observacion
2362,60,M,Casado,2,0,37940,30000,24287,Alta,8346.8,En riesgo
2363,40,M,Unión libre,0,0,26802,15000,3296,Alta,5896.44,Saludable
2364,66,F,Soltero,1,1,69988,30000,20346,Baja,2099.64,En riesgo
2365,42,F,Divorciado,1,1,47967,50000,2162,Baja,1439.01,En observacion
2366,18,M,Unión libre,2,1,36590,120000,115967,Alta,8049.8,En riesgo
2367,58,M,Casado,2,0,72381,30000,21737,Baja,2171.43,En riesgo
2368,20,M,Divorciado,4,0,75604,50000,28207,Media,7560.4,En observacion
2369,31,M,Soltero,3,0,30255,50000,13467,Media,3025.5,En observacion
2370,38,M,Casado,1,0,63494,30000,9711,Baja,1904.82,En observacion
2371,36,M,Divorciado,0,1,44146,30000,7966,Alta,9712.12,Saludable
2372,63,M,Soltero,1,1,41605,15000,12828,Media,4160.5,En riesgo
2373,68,M,Casado,2,1,69718,15000,1094,Media,6971.8,En observacion
2374,44,M,Soltero,4,1,68263,15000,6900,Baja,2047.89,En observacion
2375,69,M,Unión libre,2,1,45497,120000,72559,Media,4549.7,En riesgo
2376,39,F,Casado,4,0,19799,50000,12374,Media,1979.9,En observacion
2377,54,M,Soltero,4,1,33009,30000,13791,Media,3300.9,En observacion
2378,53,M,Casado,2,0,73737,50000,22162,Media,7373.7,En observacion
2379,69,M,Unión libre,2,0,75516,50000,14611,Media,7551.6,En observacion
2380,33,M,Divorciado,1,1,67550,120000,114029,Baja,2026.5,En riesgo
2381,45,F,Divorciado,2,0,36861,15000,3468,Alta,8109.42,Saludable
2382,63,M,Unión libre,3,0,66770,15000,6238,Media,6677.0,En observacion
2383,18,F,Unión libre,2,1,23638,80000,7482,Baja,709.14,En observacion
2384,20,M,Unión libre,1,0,65980,80000,67388,Media,6598.0,En riesgo
2385,35,F,Unión libre,2,0,45146,80000,18812,Media,4514.6,En observacion
2386,30,F,Casado,2,1,46777,120000,108767,Media,4677.7,En riesgo
2387,56,F,Divorciado,1,0,60768,120000,115747,Baja,1823.04,En riesgo
2388,29,M,Casado,4,0,45134,15000,12194,Media,4513.4,En riesgo
2389,25,F,Soltero,2,1,13376,30000,20392,Media,1337.6,En riesgo
2390,30,F,Divorciado,1,0,32633,120000,45480,Baja,978.99,En observacion
2391,63,F,Casado,3,0,65577,50000,38966,Media,6557.7,En riesgo
2392,43,F,Casado,4,0,56603,50000,3341,Baja,1698.09,En observacion
2393,22,F,Divorciado,4,0,14256,50000,19061,Alta,3136.32,En observacion
2394,37,F,Divorciado,2,1,17763,120000,42937,Alta,3907.86,En observacion
2395,28,M,Soltero,0,1,55721,30000,4756,Media,5572.1,En observacion
2396,29,M,Casado,3,1,56982,15000,11407,Baja,1709.46,En riesgo
2397,25,F,Divorciado,0,0,36105,50000,35901,Baja,1083.15,En riesgo
2398,70,F,Soltero,3,1,9712,120000,37210,Media,971.2,En observacion
2399,43,M,Casado,2,0,55103,120000,107395,Media,5510.3,En riesgo
2400,20,M,Unión libre,0,1,26604,30000,3099,Alta,5852.88,Saludable
2401,60,M,Casado,4,1,63115,80000,15249,Alta,13885.3,Saludable
2402,70,F,Unión libre,2,0,48675,15000,6904,Alta,10708.5,En observacion
2403,25,F,Divorciado,4,0,74762,30000,23231,Baja,2242.86,En riesgo
2404,20,M,Unión libre,4,0,36020,50000,203,Baja,1080.6,En observacion
2405,47,F,Unión libre,4,0,57493,30000,17346,Media,5749.3,En observacion
2406,51,M,Divorciado,0,0,24171,80000,77547,Media,2417.1,En riesgo
2407,53,M,Casado,1,1,12861,80000,53802,Media,1286.1,En riesgo
2408,36,F,Soltero,4,0,65114,50000,31216,Media,6511.4,En riesgo
2409,59,M,Soltero,1,1,68519,50000,29155,Media,6851.9,En observacion
2410,37,F,Casado,4,1,33324,80000,22421,Alta,7331.28,Saludable
2411,59,F,Soltero,2,0,42988,120000,23015,Media,4298.8,En observacion
2412,51,M,Casado,4,0,58318,30000,20502,Media,5831.8,En riesgo
2413,65,F,Casado,2,0,30804,30000,11423,Media,3080.4,En observacion
2414,61,M,Unión libre,4,1,54623,30000,6011,Alta,12017.06,Saludable
2415,43,F,Casado,0,1,33571,50000,11457,Media,3357.1,En observacion
2416,64,M,Soltero,0,0,75405,30000,14979,Media,7540.5,En observacion
2417,46,M,Soltero,0,0,55287,120000,15376,Media,5528.7,En observacion
2418,44,M,Soltero,0,0,35262,120000,97506,Media,3526.2,En riesgo
2419,48,F,Divorciado,2,1,66863,30000,14308,Alta,14709.86,En observacion
2420,64,F,Casado,3,0,20422,120000,100743,Media,2042.2,En riesgo
2421,41,F,Soltero,2,1,65455,30000,15199,Media,6545.5,En observacion
2422,63,F,Divorciado,0,0,21049,15000,6194,Media,2104.9,En observacion
2423,28,F,Unión libre,0,1,52275,80000,22380,Baja,1568.25,En observacion
2424,30,M,Divorciado,1,1,60244,50000,12833,Media,6024.4,En observacion
2425,54,F,Casado,2,1,78298,15000,6235,Media,7829.8,En observacion
2426,47,M,Divorciado,0,0,56248,30000,10976,Baja,1687.44,En observacion
2427,53,M,Casado,2,1,55564,80000,34029,Media,5556.4,En observacion
2428,46,F,Casado,1,0,39085,120000,57303,Media,3908.5,En observacion
2429,57,M,Divorciado,3,0,13375,120000,54190,Baja,401.25,En observacion
2430,37,M,Divorciado,4,1,39174,30000,20655,Baja,1175.22,En riesgo
2431,34,M,Soltero,3,0,15505,80000,63618,Baja,465.15,En riesgo
2432,54,M,Casado,4,0,13846,80000,4076,Baja,415.38,En observacion
2433,31,M,Unión libre,0,1,9662,30000,27628,Baja,289.86,En riesgo
2434,20,F,Casado,0,1,16456,15000,7137,Baja,493.68,En observacion
2435,25,F,Unión libre,0,0,30512,30000,13423,Baja,915.36,En observacion
2436,40,M,Unión libre,1,0,61298,15000,10101,Media,6129.8,En riesgo
2437,70,M,Soltero,3,0,50919,120000,99387,Media,5091.9,En riesgo
2438,32,F,Divorciado,3,1,69663,15000,2618,Alta,15325.86,Saludable
2439,44,F,Soltero,3,0,47809,120000,12752,Alta,10517.98,Saludable
2440,59,M,Unión libre,4,1,25075,30000,15918,Baja,752.25,En observacion
2441,68,F,Casado,3,1,36315,80000,53743,Alta,7989.3,En riesgo
2442,47,M,Unión libre,1,0,59449,120000,74246,Media,5944.9,En riesgo
2443,35,M,Unión libre,3,0,12810,15000,354,Baja,384.3,En observacion
2444,34,M,Unión libre,1,0,56083,120000,64033,Alta,12338.26,En observacion
2445,42,F,Unión libre,2,0,39071,30000,6792,Baja,1172.13,En observacion
2446,21,F,Divorciado,0,0,21526,50000,47867,Alta,4735.72,En riesgo
2447,61,M,Divorciado,4,1,39184,30000,14342,Media,3918.4,En observacion
2448,34,F,Divorciado,2,1,64378,120000,35361,Baja,1931.34,En observacion
2449,38,F,Divorciado,0,0,13129,120000,39473,Media,1312.9,En observacion
2450,70,M,Casado,4,0,67576,50000,33123,Alta,14866.72,En riesgo
2451,37,M,Unión libre,1,0,77563,50000,231,Alta,17063.86,Saludable
2452,32,M,Divorciado,0,1,70162,50000,34747,Alta,15435.64,En riesgo
2453,40,F,Unión libre,4,1,53915,50000,24153,Media,5391.5,En observacion
2454,67,M,Unión libre,3,1,69396,80000,19112,Baja,2081.88,En observacion
2455,37,M,Soltero,1,0,67260,30000,20050,Media,6726.0,En riesgo
2456,45,M,Casado,2,1,37961,30000,22153,Media,3796.1,En riesgo
2457,54,M,Divorciado,4,1,68217,30000,4875,Alta,15007.74,Saludable
2458,68,M,Soltero,1,1,78237,120000,68231,Alta,17212.14,En observacion
2459,25,F,Casado,4,1,35209,80000,78728,Media,3520.9,En riesgo
2460,46,F,Soltero,2,0,47066,80000,60435,Media,4706.6,En riesgo
2461,35,F,Unión libre,1,0,18914,80000,66707,Alta,4161.08,En riesgo
2462,56,F,Divorciado,4,1,77038,50000,19252,Baja,2311.14,En observacion
2463,58,F,Divorciado,0,0,33974,30000,28044,Baja,1019.22,En riesgo
2464,43,F,Soltero,0,0,10758,50000,19305,Media,1075.8,En observacion
2465,59,F,Casado,3,0,68197,50000,8149,Baja,2045.91,En observacion
2466,38,M,Divorciado,4,1,11157,15000,6612,Media,1115.7,En observacion
2467,47,F,Casado,1,1,61865,80000,14635,Baja,1855.95,En observacion
2468,70,M,Unión libre,2,0,47704,80000,21376,Baja,1431.12,En observacion
2469,29,M,Unión libre,0,0,60872,30000,4066,Baja,1826.16,En observacion
2470,22,F,Divorciado,1,0,35823,80000,39355,Alta,7881.06,En observacion
2471,36,F,Casado,2,1,22539,15000,3804,Alta,4958.58,Saludable
2472,64,M,Casado,1,0,74429,30000,13501,Media,7442.9,En observacion
2473,36,M,Casado,2,1,73957,15000,4216,Media,7395.7,En observacion
2474,48,F,Soltero,2,0,79581,120000,43394,Media,7958.1,En observacion
2475,52,M,Unión libre,4,1,67800,120000,61579,Media,6780.0,En observacion
2476,59,M,Soltero,2,1,63118,50000,14433,Media,6311.8,En observacion
2477,70,M,Divorciado,4,0,76467,80000,36329,Media,7646.7,En observacion
2478,53,F,Unión libre,1,1,21437,30000,66,Baja,643.11,En observacion
2479,62,M,Unión libre,3,1,58113,80000,34731,Alta,12784.86,En observacion
2480,19,F,Divorciado,0,0,61406,30000,25874,Media,6140.6,En riesgo
2481,34,M,Unión libre,4,1,23219,50000,22240,Media,2321.9,En observacion
2482,55,M,Divorciado,1,1,75228,80000,13876,Baja,2256.84,En observacion
2483,30,M,Divorciado,2,0,70707,50000,6503,Media,7070.7,En observacion
2484,34,M,Unión libre,1,0,75586,80000,21738,Baja,2267.58,En observacion
2485,50,M,Soltero,3,0,69801,120000,31189,Media,6980.1,En observacion
2486,62,M,Divorciado,2,1,74041,80000,25673,Baja,2221.23,En observacion
2487,45,M,Soltero,0,1,33278,30000,8605,Media,3327.8,En observacion
2488,23,M,Casado,3,0,49230,120000,34699,Media,4923.0,En observacion
2489,68,F,Casado,2,1,13201,120000,42182,Baja,396.03,En observacion
2490,22,F,Unión libre,0,0,73966,120000,57347,Media,7396.6,En observacion
2491,61,F,Soltero,3,0,24040,50000,40450,Baja,721.2,En riesgo
2492,50,F,Soltero,2,0,71259,15000,12186,Baja,2137.77,En riesgo
2493,40,M,Casado,3,0,46769,30000,24065,Alta,10289.18,En riesgo
2494,43,M,Soltero,1,1,28932,15000,1660,Baja,867.96,En observacion
2495,56,M,Casado,2,0,8781,120000,76907,Media,878.1,En riesgo
2496,62,M,Soltero,0,0,22286,15000,1739,Media,2228.6,En observacion
2497,63,M,Unión libre,4,0,61805,30000,6232,Baja,1854.15,En observacion
2498,67,F,Unión libre,0,1,54822,30000,1480,Baja,1644.66,En observacion
2499,39,M,Unión libre,1,0,60512,30000,16927,Alta,13312.64,En observacion
2500,56,F,Casado,2,1,57201,120000,58303,Media,5720.1,En observacion
2501,26,F,Divorciado,2,0,46418,80000,51337,Media,4641.8,En riesgo
2502,30,F,Casado,3,0,32312,50000,25192,Media,3231.2,En observacion
2503,24,M,Divorciado,4,0,30130,80000,59621,Media,3013.0,En riesgo
2504,49,F,Soltero,0,1,53035,30000,6682,Alta,11667.7,Saludable
2505,20,M,Soltero,4,1,67533,120000,116866,Media,6753.3,En riesgo
2506,29,M,Casado,1,1,54044,30000,27767,Media,5404.4,En riesgo
2507,53,M,Soltero,2,0,24418,15000,2823,Media,2441.8,En observacion
2508,27,F,Unión libre,1,1,8778,15000,3669,Media,877.8,En observacion
2509,24,M,Divorciado,4,0,78694,15000,9913,Alta,17312.68,En riesgo
2510,21,M,Unión libre,4,0,59517,15000,4315,Baja,1785.51,En observacion
2511,47,M,Divorciado,1,0,48625,120000,99707,Media,4862.5,En riesgo
2512,48,M,Unión libre,2,1,45024,120000,51505,Baja,1350.72,En observacion
2513,44,F,Unión libre,2,0,78829,80000,72796,Media,7882.9,En riesgo
2514,69,M,Unión libre,1,1,21928,120000,88515,Baja,657.84,En riesgo
2515,51,F,Soltero,3,1,36716,30000,6942,Media,3671.6,En observacion
2516,44,M,Casado,4,1,69893,30000,24560,Alta,15376.46,En riesgo
2517,48,F,Unión libre,3,0,68884,120000,86225,Media,6888.4,En riesgo
2518,43,M,Casado,0,1,19506,120000,45132,Media,1950.6,En observacion
2519,67,M,Soltero,2,1,16867,120000,111936,Baja,506.01,En riesgo
2520,70,M,Casado,1,0,63693,30000,29184,Baja,1910.79,En riesgo
2521,48,F,Soltero,2,0,28633,120000,117087,Baja,858.99,En riesgo
2522,19,F,Soltero,2,1,62190,15000,2791,Media,6219.0,En observacion
2523,33,M,Unión libre,0,0,44670,15000,10487,Baja,1340.1,En riesgo
2524,32,M,Unión libre,3,0,13364,120000,25094,Media,1336.4,En observacion
2525,56,M,Unión libre,1,1,60085,15000,10207,Media,6008.5,En riesgo
2526,21,F,Unión libre,3,1,10041,50000,34979,Media,1004.1,En riesgo
2527,48,M,Unión libre,3,1,20102,50000,8870,Media,2010.2,En observacion
2528,19,F,Soltero,1,0,52013,120000,48376,Alta,11442.86,En observacion
2529,56,M,Soltero,3,1,10907,50000,1305,Alta,2399.54,Saludable
2530,23,F,Casado,0,0,79897,15000,8320,Alta,17577.34,En observacion
2531,22,M,Unión libre,3,1,26532,15000,4126,Baja,795.96,En observacion
2532,41,M,Soltero,1,1,40656,15000,6667,Baja,1219.68,En observacion
2533,50,M,Divorciado,4,1,70407,15000,5952,Media,7040.7,En observacion
2534,34,F,Unión libre,3,0,23538,120000,29749,Media,2353.8,En observacion
2535,59,M,Casado,2,1,40202,120000,67449,Media,4020.2,En observacion
2536,41,M,Casado,4,1,59408,120000,19900,Baja,1782.24,En observacion
2537,19,F,Divorciado,4,1,67113,15000,8032,Baja,2013.39,En observacion
2538,34,F,Unión libre,3,1,20843,80000,36067,Alta,4585.46,En observacion
2539,69,M,Soltero,3,0,47310,30000,19200,Media,4731.0,En riesgo
2540,20,F,Soltero,1,1,33652,30000,8619,Media,3365.2,En observacion
2541,46,M,Soltero,4,1,49106,30000,27944,Baja,1473.18,En riesgo
2542,20,F,Casado,3,1,79901,15000,14663,Media,7990.1,En riesgo
2543,47,M,Divorciado,0,1,44911,80000,60019,Alta,9880.42,En riesgo
2544,26,M,Casado,3,0,55768,80000,52323,Media,5576.8,En riesgo
2545,40,M,Casado,4,0,65578,50000,25043,Baja,1967.34,En observacion
2546,65,F,Soltero,0,0,61136,80000,21337,Media,6113.6,En observacion
2547,39,F,Casado,2,1,72729,15000,350,Media,7272.9,En observacion
2548,27,F,Unión libre,1,0,24005,80000,59888,Baja,720.15,En riesgo
2549,63,F,Soltero,1,1,16232,15000,4021,Media,1623.2,En observacion
2550,62,F,Soltero,4,1,78752,80000,53654,Media,7875.2,En riesgo
2551,54,F,Casado,0,1,15529,15000,14477,Alta,3416.38,En riesgo
2552,22,F,Soltero,1,0,68099,120000,112819,Media,6809.9,En riesgo
2553,49,M,Divorciado,0,0,70827,15000,6657,Baja,2124.81,En observacion
2554,31,M,Unión libre,0,1,30158,80000,7468,Baja,904.74,En observacion
2555,21,F,Unión libre,1,1,47726,50000,23087,Media,4772.6,En observacion
2556,53,F,Unión libre,3,0,20315,30000,151,Media,2031.5,En observacion
2557,19,F,Unión libre,2,1,23128,30000,1264,Alta,5088.16,Saludable
2558,56,F,Soltero,2,1,36926,50000,48676,Alta,8123.72,En riesgo
2559,46,M,Soltero,2,0,71329,30000,4051,Alta,15692.38,Saludable
2560,40,F,Unión libre,3,1,38775,80000,62885,Baja,1163.25,En riesgo
2561,59,M,Divorciado,0,0,72131,15000,6134,Media,7213.1,En observacion
2562,35,F,Divorciado,1,0,23940,80000,76959,Media,2394.0,En riesgo
2563,52,F,Casado,4,1,24753,80000,54482,Media,2475.3,En riesgo
2564,32,F,Casado,3,1,67591,30000,1869,Media,6759.1,En observacion
2565,26,M,Soltero,3,1,39924,80000,23335,Media,3992.4,En observacion
2566,68,F,Soltero,1,0,63495,30000,8491,Baja,1904.85,En observacion
2567,34,M,Divorciado,2,0,49682,50000,46353,Media,4968.2,En riesgo
2568,49,F,Unión libre,1,0,46104,15000,14804,Media,4610.4,En riesgo
2569,68,M,Soltero,1,1,26526,80000,47653,Baja,795.78,En observacion
2570,22,M,Casado,0,0,37499,15000,9030,Media,3749.9,En riesgo
2571,47,F,Soltero,0,1,40444,30000,21110,Baja,1213.32,En riesgo
2572,51,F,Casado,2,1,18597,15000,8970,Baja,557.91,En observacion
2573,47,F,Soltero,3,0,73841,30000,28262,Baja,2215.23,En riesgo
2574,50,M,Divorciado,0,0,79053,120000,75552,Media,7905.3,En riesgo
2575,46,M,Divorciado,3,1,79569,15000,10800,Alta,17505.18,En riesgo
2576,69,F,Casado,3,0,26628,30000,17807,Media,2662.8,En observacion
2577,21,F,Casado,1,0,61589,80000,70236,Baja,1847.67,En riesgo
2578,64,M,Casado,4,1,16900,80000,69447,Media,1690.0,En riesgo
2579,20,M,Divorciado,3,0,57895,50000,22730,Media,5789.5,En observacion
2580,39,F,Unión libre,3,0,48881,120000,113351,Media,4888.1,En riesgo
2581,59,F,Soltero,0,0,56753,30000,9912,Baja,1702.59,En observacion
2582,66,F,Casado,0,1,14408,30000,9803,Media,1440.8,En observacion
2583,22,F,Casado,0,0,49703,15000,2481,Baja,1491.09,En observacion
2584,43,F,Divorciado,0,0,40855,30000,1142,Alta,8988.1,Saludable
2585,57,F,Casado,4,0,43510,120000,84153,Media,4351.0,En riesgo
2586,39,F,Divorciado,3,0,23132,30000,26347,Baja,693.96,En riesgo
2587,65,M,Casado,1,0,17159,80000,73684,Media,1715.9,En riesgo
